From Account, From Account Name,To Account, To Account Name ,Amount
992081,zzsqyr,1026589,rqswvyz,144.0
1084462,rqyuuws,715835,xrvytv,164.0
771357,xxrtvx,592529,vzsvsz,583.0
421780,usrxyq,638340,wtytuq,338.0
1069711,rqwzxrr,988439,zyyutz,703.0
1083614,rqytwru,578854,vxyyvu,803.0
419327,urztsx,735829,xtvysz,32.0
207457,sqxuvx,824503,ysuvqt,705.0
317530,trxvtq,891371,yzrtxr,438.0
1085204,rqyvsqu,842127,yusrsx,973.0
533250,vttsvq,815905,yrvzqv,484.0
362272,twssxs,1037582,rqtxvys,734.0
821583,ysrvyt,972666,zxswww,735.0
135048,rtvquy,231393,strtzt,482.0
839375,ytztxv,200246,sqqsuw,211.0
173756,rxtxvw,316727,trwxsx,905.0
441216,uursrw,747763,xuxxwt,838.0
634487,wtuuyx,1006853,rqqwyvt,307.0
398613,tzywrt,538369,vtytwz,730.0
598466,vzyuww,978842,zxyyus,480.0
1058459,rqvyuvz,1074173,rqxurxt,426.0
184190,ryurzq,935581,ztvvyr,562.0
975932,zxvzts,847518,yuxvry,262.0
753226,xvtssw,860649,ywqwuz,815.0
552114,vvsrru,177862,rxxyws,290.0
114270,rrusxq,941425,zurusv,194.0
977854,zxxyvu,642548,wusvuy,471.0
699849,wzzyuz,1043675,rqutwxv,780.0
826462,yswuws,197813,rzxyrt,958.0
917780,zrxxyq,362165,twsrwv,552.0
256157,svwrvx,203889,sqtyyz,778.0
611262,wrrsws,332929,ttszsz,270.0
882502,yysvqs,840625,yuqwsv,993.0
177051,rxxqvr,305515,tqvvrv,402.0
125368,rsvtwy,376556,txwvvw,616.0
1060607,rqwqwqx,102839,rqsytz,292.0
255684,svvwyu,316500,trwvqq,622.0
362823,twsyst,446315,uuwtrv,479.0
488959,uyyzvz,463005,uwtqqv,239.0
986983,zywzyt,342083,tusqyt,102.0
357935,tvxztv,599351,vzztvr,820.0
937352,ztxtvs,602698,wqswzy,151.0
625357,wsvtvx,887362,yyxtws,856.0
337318,ttxtry,679620,wxzwsq,862.0
1057915,rqvxzrv,994531,zzuvtr,577.0
539264,vtzswu,743838,xutyty,661.0
268893,swyyzt,343831,tutytr,676.0
366958,twwzvy,718857,xryyvx,959.0
999877,zzzyxx,1032921,rqtszsr,158.0
148938,ruyzty,626407,wswuqx,65.0
245661,suvwwr,144122,ruurss,94.0
1044926,rquuzsw,752714,xvsxru,427.0
706931,xqwztr,763271,xwtsxr,502.0
298640,szywuq,310291,trqszr,560.0
585894,vyvyzu,877153,yxxrvt,798.0
503637,vqtwtx,559547,vvzvux,177.0
193857,rztyvx,522577,vssvxx,383.0
231568,strvwy,188641,ryywur,81.0
604373,wqutxt,713538,xrtvty,851.0
972540,zxsvuq,890565,yzqvwv,654.0
214367,srutwx,516543,vrwvut,642.0
195444,rzvuuu,801965,yqrzwv,110.0
1085371,rqyvtxr,831238,ytrsty,457.0
721336,xsrttw,155542,rvvvus,773.0
450558,uvqvvy,503697,vqtwzx,988.0
959635,zvzwtv,651667,wvrwwx,411.0
885112,yyvrrs,886706,yywxqw,644.0
440851,uuqyvr,153824,rvtysu,117.0
755506,xvvvqw,600676,wqqwxw,958.0
969425,zwzusv,181877,ryryxx,287.0
142254,russvu,691419,wzrurz,44.0
697294,wzxszu,224679,ssuwxz,129.0
307386,tqxtyw,385607,tyvwqx,80.0
1080919,rqyqzrz,502112,vqsrrs,980.0
245914,suvzru,244684,suuwyu,577.0
495277,uzvsxx,681531,wyrvtr,921.0
602596,wqsvzw,326950,tswzvq,922.0
803447,yqtuux,634452,wtuuvs,569.0
245637,suvwtx,609790,wqzxzq,768.0
498983,uzyzyt,489421,uyzusr,421.0
934484,ztuuyu,1018586,rqryvyw,119.0
919527,zrzvsx,591592,vzrvzs,506.0
338016,ttyqrw,337275,ttxsxv,797.0
114865,rruywv,532390,vtstzq,930.0
167147,rwxrux,276884,sxwyyu,695.0
104160,rqurwq,600660,wqqwwq,535.0
301238,tqrsty,855001,yvvqqr,852.0
1045550,rquvvvq,186171,rywrxr,725.0
417420,urxusq,250412,svqurs,864.0
226011,sswqrr,298577,szyvxx,918.0
100546,rqqvuw,1072087,rqxsqyx,426.0
135741,rtvxur,804773,yquxxt,432.0
649090,wuzqzq,1024082,rqsuqys,647.0
473905,uxtzqv,108132,rqyrts,709.0
255849,svvyuz,997534,zzxvtu,906.0
595687,vzvwyx,398388,tzytyy,886.0
745478,xuvuxy,397081,tzxqyr,669.0
338133,ttyrtt,103808,rqtyqy,411.0
541706,vurxqw,260638,swqwty,630.0
755436,xvvutw,106411,rqwurr,358.0
143974,rutzxu,288675,syywxv,786.0
864118,ywurry,593937,vztztx,293.0
662649,wwswuz,703755,xqtxvv,847.0
458353,uvytvt,926990,zswzzq,377.0
788680,xyywyq,970101,zxqrqr,29.0
598461,vzyuwr,475742,uxvxus,238.0
626899,wswyzz,313084,trtqyu,893.0
551504,vvrvqu,1040735,rquqxtv,149.0
732564,xtsvwu,419296,urzszw,895.0
392297,tzsszx,304462,tquuws,571.0
641907,wurzqx,496231,uzwstr,830.0
528772,vsyxxs,548528,vuyvsy,671.0
612856,wrsyvw,125841,rsvyur,121.0
1019083,rqrzqyt,405844,uqvyuu,592.0
1068747,rqwyxux,159490,rvzuzq,196.0
937271,ztxsxr,103131,rqtrtr,777.0
629326,wsztsw,945086,zuvqyw,44.0
718442,xryuus,415214,urvsru,298.0
526806,vswyqw,359553,tvzvvt,636.0
922866,zssyww,868629,ywywsz,386.0
451424,uvrusu,667829,wwxysz,394.0
779772,xxzxxs,608783,wqyxyt,917.0
687666,wyxwww,701104,xqrrqu,575.0
212457,srsuvx,1087400,rqyxuqq,591.0
1018068,rqryqwy,339786,ttzxyw,159.0
834310,ytutrq,687589,wyxvyz,489.0
750930,xvqztq,497462,uzxuws,640.0
746408,xuwuqy,702983,xqszyt,653.0
309930,tqzztq,763429,xwtusz,921.0
1067034,rqwxqtu,841597,yurvzx,226.0
823001,ystqqr,483502,uytvqs,881.0
327398,tsxtzy,1089796,rqyzxzw,198.0
542635,vuswtv,267246,swxsuw,640.0
867444,ywxuuu,834955,ytuzvv,921.0
178954,rxyzvu,782186,xysryw,264.0
847917,yuxzrx,986853,zywyvt,388.0
576485,vxwuyv,899103,yzzrqt,346.0
986616,zywwrw,945358,zuvtvy,74.0
605412,wqvurs,385933,tyvztt,114.0
536427,vtwusx,721692,xsrwzs,839.0
942169,zusrwz,549484,vuzuyu,370.0
198545,rzyvuv,774169,xxurwz,15.0
263699,swtwzz,394508,tzuvqy,130.0
1015136,rqrvrtw,919070,zrzqxq,730.0
220223,ssqsst,947097,zuxqzx,820.0
524081,vsuqyr,262005,swsqqv,405.0
1078281,rqxysyr,648202,wuysqs,965.0
499436,uzzutw,880339,yyqttz,477.0
767655,xwxwvv,145697,ruvwzx,77.0
568554,vwyvvu,656299,wvwszz,898.0
259956,svzzvw,454422,uvuuss,18.0
597629,vzxwsz,350132,tvqrts,107.0
442569,uusvwz,518087,vryqyx,668.0
153455,rvtuvv,303334,tqtttu,301.0
172496,rxsuzw,117514,rrxvru,929.0
648026,wuyqsw,989562,zyzvws,991.0
1000415,rqqqurv,446339,uuwttz,703.0
719601,xrzwqr,583549,vytvuz,653.0
422564,ussvwu,283657,sytwvx,503.0
781399,xyrtzz,520570,vsqvxq,989.0
988470,zyyuxq,872465,yxsuwv,645.0
492704,uzsxqu,1000214,rqqqsru,359.0
591250,vzrsvq,714269,xruswz,637.0
445534,uuvvtu,1013846,rqrtyuw,232.0
947981,zuxzyr,296417,szwurx,237.0
231045,strquv,711919,xrrzrz,28.0
277647,sxxwux,185075,ryvqxv,610.0
647069,wuxqwz,794327,xzutsx,161.0
1067805,rqwxyqv,910496,zrquzw,724.0
521665,vsrwwv,759935,xvzztv,446.0
1076538,rqxwvty,135549,rtvvuz,785.0
667738,wwxxty,281183,syrryt,44.0
581183,vyrryt,868968,ywyzwy,364.0
519405,vrzuqv,938561,ztyvwr,586.0
843282,yutsys,211436,srrutw,812.0
470040,uxqquq,690434,wzqutu,566.0
509171,vqzrxr,445712,uuvxrs,406.0
1037334,rqtxttu,314457,truuvx,366.0
816263,yrwswt,939343,ztztut,293.0
281581,syrvyr,809275,yqzsxv,258.0
563781,vwtxyr,500058,vqqqvy,354.0
507100,vqxrqq,789272,xyzsxs,917.0
399290,tzzszq,589011,vyzqrr,10.0
369322,twztss,275972,sxvzxs,153.0
102546,rqsvuw,257405,svxuqv,561.0
760494,xwquzu,284386,syutyw,278.0
393929,tztzsz,925343,zsvtut,629.0
825518,ysvvry,985927,zyvzsx,718.0
853425,yvtusv,987672,zyxwxs,151.0
107309,rqxtqz,859384,yvztyu,119.0
1075338,rqxvtty,507731,vqxxtr,533.0
553616,vvtwrw,857914,yvxzru,27.0
539830,vtzytq,139194,rtzrzu,768.0
1067171,rqwxrxr,173592,rxtvzs,221.0
212000,srsqqq,663974,wwtzxu,471.0
362542,twsvus,995727,zzvxsx,591.0
791192,xzrrzs,400536,uqqvtw,954.0
1085286,rqyvsyw,769672,xwzwxs,726.0
543347,vuttux,699683,wzzwyt,518.0
432415,utsurv,251985,svrzyv,724.0
993467,zztuwx,783444,xytuuu,277.0
443798,uutxzy,591738,vzrxty,1000.0
256513,svwvrt,224071,ssuqxr,192.0
138937,rtyztx,129170,rszrxq,945.0
612496,wrsuzw,779758,xxzxvy,459.0
1055672,rqvvwxs,804050,yquqvq,32.0
1070106,rqxqrqw,648384,wuytyu,515.0
835656,ytvwvw,787336,xyxttw,765.0
580641,vyqwur,1008274,rqqysxu,89.0
626613,wswwrt,556299,vvwszz,28.0
442097,uusqzx,1034700,rqtuxqq,24.0
1019541,rqrzvur,723072,xstqxs,43.0
974577,zxuvxx,736453,xtwuvt,467.0
1025019,rqsvqrz,948225,zuyssv,623.0
790550,xzqvvq,335092,ttvqzs,71.0
688150,wyyrvq,755506,xvvvqw,110.0
110601,rrqwqr,460917,uwqzrx,854.0
460407,uwquqx,497296,uzxszw,580.0
380104,tyqrqu,147052,ruxqvs,386.0
437248,utxsuy,492796,uzsxzw,427.0
866070,ywwqxq,1093413,rqzturt,550.0
154229,rvussz,961889,zwryyz,590.0
430511,utqvrr,602001,wqsqqr,954.0
850606,yvqwqw,153522,rvtvss,450.0
213109,srtrqz,223867,sstywx,252.0
694365,wzutwv,808398,yqytzy,428.0
972528,zxsvsy,800391,yqqtzr,858.0
386804,tywyqu,635546,wtvvuw,323.0
1020313,rqsqtrt,252270,svssxq,116.0
178003,rxyqqt,561891,vwryzr,917.0
252961,svszwr,545397,vuvtzx,536.0
756749,xvwxuz,159422,rvzuss,301.0
301772,tqrxxs,316119,trwrrz,786.0
440242,uuqsus,274829,sxuysz,246.0
589220,vyzssq,821670,ysrwxq,478.0
376741,txwxur,1010466,rqrquww,745.0
1002394,rqqstzu,123674,rstwxu,920.0
315565,trvvwv,513559,vrtvvz,434.0
859736,yvzxtw,460870,uwqyxq,518.0
885516,yyvvrw,128989,rsyzyz,722.0
274261,sxuswr,738553,xtyvvt,640.0
306571,tqwvxr,781784,xyrxyu,123.0
485874,uyvyxu,943038,zutqty,476.0
984512,zyuvrs,293324,szttsu,677.0
186041,rywqur,544766,vuuxww,748.0
728005,xsyqqv,972913,zxszrt,418.0
1038898,rqtyyzy,988534,zyyvtu,664.0
316701,trwxqr,104490,rquuzq,286.0
529912,vszzrs,1002123,rqqsrst,834.0
1057990,rqvxzzq,523451,vstuvr,750.0
121338,rsrtty,911405,zrruqv,75.0
1094508,rqzuvqy,419715,urzxrv,298.0
155928,rvvzsy,111944,rrrzuu,250.0
1054791,rqvuxzr,616454,wrwuvu,955.0
391745,tzrxuv,634302,wtutqs,223.0
235341,stvtur,346255,tuwsvv,147.0
324032,tsuqts,666224,wwwssu,158.0
912269,zrsswz,1008580,rqqyvyq,726.0
709869,xqzywz,1055546,rqvvvuw,696.0
816523,yrwvst,882851,yysyvr,720.0
348571,tuyvxr,676928,wxwzsy,354.0
620424,wsqusu,956556,zvwvvw,388.0
645191,wuvrzr,787557,xyxvvx,146.0
725443,xsvuut,456267,uvwswx,358.0
930332,ztqtts,722373,xsstxt,269.0
692370,wzstxq,631555,wtrvvv,591.0
528400,vsyuqq,192152,rzsrvs,383.0
280248,syqsuy,416315,urwtrv,933.0
295912,szvzrs,154569,rvuvwz,484.0
877705,yxxxqv,221918,ssrzry,283.0
791928,xzrzsy,211514,srrvru,638.0
134975,rtuzxv,273261,sxtswr,443.0
975258,zxvsvy,349410,tuzurq,839.0
871187,yxrryx,375819,txvyrz,384.0
1011511,rqrrvrr,551266,vvrsww,486.0
325450,tsvuvq,1020749,rqsqxuz,917.0
1097000,rqzxqqq,295008,szvqqy,781.0
203892,sqtyzs,413046,urtquw,521.0
476604,uxwwqu,941524,zurvsu,384.0
722074,xssqxu,829719,yszxrz,193.0
914220,zrussq,231321,strtsr,201.0
168534,rwyvtu,110319,rrqtrz,720.0
439050,utzqvq,468638,uwywty,657.0
309774,tqzxxu,583881,vytyyr,908.0
165829,rwvysz,353626,tvtwsw,799.0
756829,xvwysz,799729,xzzxsz,975.0
1092715,rqzsxrv,252567,svsvwx,583.0
492747,uzsxux,434108,uturqy,265.0
278755,sxyxvv,919733,zrzxtt,337.0
940204,zuqsqu,779718,xxzxry,897.0
200964,sqqzwu,392381,tzstyr,177.0
836687,ytwwyx,523222,vstsss,567.0
894314,yzutru,1051625,rqvrwsv,196.0
793409,xztuqz,1047311,rquxtrr,281.0
376400,txwuqq,683568,wytvwy,626.0
448734,uuyxtu,385635,tyvwtv,400.0
619255,wrzsvv,254586,svuvyw,504.0
770737,xxqxtx,306856,tqwyvw,538.0
610352,wrqtvs,636823,wtwyst,745.0
478032,uxyqts,406090,uqwqzq,795.0
373831,txtytr,904535,zquvtv,257.0
705993,xqvzzt,472177,uxsrxx,100.0
204967,squzwx,585238,vyvsty,832.0
322941,tsszur,771299,xxrszz,492.0
710590,xrqvzq,1034730,rqtuxtq,958.0
785865,xyvywv,901296,zqrszw,926.0
762283,xwssyt,451122,uvrrss,394.0
830415,ytqurv,269357,swztvx,266.0
650571,wvqvxr,165320,rwvtsq,891.0
342982,tuszys,496474,uzwuxu,997.0
897119,yzxrrz,501706,vqrxqw,58.0
349098,tuzqzy,244965,suuzwv,303.0
526384,vswtyu,960253,zwqsvt,322.0
772643,xxswut,322040,tssquq,186.0
1084965,rqyuzwv,758395,xvytzv,140.0
462402,uwsuqs,474427,uxuusx,553.0
1085672,rqyvwxs,160890,rwqyzq,70.0
407412,uqxurs,982575,zysvxv,600.0
697369,wzxtwz,189911,ryzzrr,41.0
711170,xrrrxq,545510,vuvvrq,444.0
819754,yrzxvu,338342,ttytus,106.0
529336,vszttw,585825,vyvysv,265.0
213345,srttuv,874250,yxusvq,380.0
192988,rzszyy,451935,uvrztv,456.0
248723,suyxst,243015,sutqrv,565.0
358970,tvyzxq,452151,uvsrvr,976.0
1002791,rqqsxzr,1055954,rqvvzvu,691.0
504186,vquryw,836211,ytwsrr,37.0
677929,wxxzsz,1049235,rquzstv,708.0
767052,xwxqvs,443401,uutuqr,723.0
1075312,rqxvtrs,120225,rsqssv,645.0
985224,zyvssu,1006073,rqqwqxt,526.0
780290,xyqszq,267679,swxwxz,671.0
225511,ssvvrr,324125,tsursv,584.0
459151,uvzrvr,197849,rzxyuz,758.0
304804,tquyqu,105259,rqvsvz,239.0
112587,rrsvyx,586476,vywuxw,533.0
430058,utqqvy,931731,ztrxtr,504.0
586555,vywvvv,332395,ttstzv,753.0
397739,tzxxtz,373402,txtuqs,702.0
715564,xrvvwu,1003025,rqqtqsv,455.0
696501,wzwvqr,384874,tyuyxu,155.0
1091718,rqzrxry,416405,urwuqv,53.0
222121,sssrsr,394625,tzuwsv,678.0
214482,sruuys,511121,vrrrsr,137.0
653418,wvtury,405219,uqvsrz,712.0
903607,zqtwqx,1043328,rquttsy,433.0
358821,tvyysr,912195,zrsrzv,802.0
875853,yxvyvt,504834,vquytu,665.0
688776,wyyxxw,679436,wxzutw,68.0
596535,vzwvtv,621115,wsrrrv,610.0
551311,vvrtrr,435384,utvtyu,178.0
1046305,rquwtqv,792159,xzsrvz,629.0
645613,wuvwrt,444064,uuuqwu,343.0
219823,srzyst,593566,vztvww,697.0
508431,vqyutr,535018,vtvqry,835.0
320673,tsqwxt,1054323,rqvutst,633.0
883055,yytqvv,512338,vrstty,365.0
616250,wrwsvq,1015941,rqrvzur,738.0
922227,zssssx,637478,wtxuxy,352.0
440317,uuqtrx,878507,yxyvqx,683.0
601117,wqrrrx,978993,zxyzzt,728.0
1073662,rqxtwws,188720,ryyxsq,758.0
362172,twsrxs,985654,zyvwvu,941.0
813797,yrtxzx,994239,zzustz,794.0
1064800,rqwuyqq,369261,twzswr,999.0
889245,yyzsuv,934140,zturuq,166.0
549326,vuztsw,852850,yvsyvq,880.0
1024654,rqsuwvu,524484,vsuuyu,180.0
981297,zyrszx,165376,rwvtxw,311.0
780498,xyquzy,946121,zuwrsr,183.0
344379,tuutxz,689726,wyzxsw,633.0
782937,xysztx,340440,tuquuq,751.0
353406,tvtuqw,622257,wsssvx,66.0
989023,zyzqst,778353,xxytvt,132.0
297074,szxqxu,543255,vutsvv,157.0
719964,xrzzwu,990067,zzqqwx,75.0
941478,zuruxy,1046331,rquwttr,71.0
610603,wrqwqt,193576,rztvxw,466.0
1005137,rqqvrtx,961294,zwrszu,106.0
732225,xtsssv,1072207,rqxssqx,750.0
884309,yyutqz,169875,rwzyxv,342.0
742704,xusxqu,432445,utsuuv,836.0
601037,wqrqtx,206303,sqwtqt,619.0
1075283,rqxvsyt,1039421,rqtzusr,276.0
988614,zyywru,299215,szzsrv,77.0
486298,uywszy,103285,rqtsyv,751.0
729730,xszxtq,610211,wrqsrr,788.0
929504,zszvqu,178252,rxysvs,207.0
1079963,rqxzzwt,584298,vyuszy,263.0
571892,vxryzs,197639,rzxwtz,291.0
338468,ttyuwy,582633,vyswtt,62.0
281408,syruqy,190046,rzqquw,392.0
466595,uwwvzv,784812,xyuyrs,592.0
289987,syzzyx,570945,vxqzuv,877.0
436616,utwwrw,276011,sxwqrr,417.0
123452,rstuvs,951312,zvrtrs,193.0
911984,zrrzyu,726895,xswyzv,48.0
893374,yzttxu,295741,szvxur,362.0
530392,vtqtzs,885924,yyvzsu,123.0
105298,rqvszy,889614,yyzwru,469.0
486234,uywstu,915460,zrvuwq,115.0
1031133,rqtrrtt,1085256,rqyvsvw,789.0
1038553,rqtyvvt,337351,ttxtvr,113.0
826654,yswwvu,980217,zyqsrx,86.0
240861,suqywr,740157,xuqrvx,76.0
629781,wszxyr,316377,trwtxx,914.0
240226,suqssw,1005522,rqqvvss,818.0
486747,uywxux,690430,wzqutq,631.0
1091411,rqzrurr,926092,zswqzs,560.0
830509,ytqvqz,135025,rtvqsv,203.0
778020,xxyqsq,866953,ywwzvt,544.0
185359,ryvtvz,617277,wrxsxx,746.0
834647,ytuwux,1042897,rqusyzx,143.0
1028338,rqsytty,342876,tusyxw,939.0
819545,yrzvuv,741831,xurytr,712.0
313037,trtqtx,792794,xzsxzu,969.0
924607,zsuwqx,354298,tvuszy,539.0
561935,vwrztv,125771,rsvxxr,403.0
798163,xzyrwt,336950,ttwzvq,818.0
436572,utwvxs,142828,rusysy,72.0
184380,ryutyq,911628,zrrwsy,788.0
303873,tqtyxt,1022612,rqsswrs,762.0
447082,uuxqys,855591,yvvvzr,471.0
263678,swtwxy,758408,xvyuqy,653.0
353623,tvtwst,393222,tztsss,141.0
701038,xqrqty,554768,vvuxwy,110.0
782153,xysrvt,184453,ryuuvt,230.0
133972,rttzxs,228529,ssyvsz,230.0
168083,rwyqyt,730477,xtquxx,433.0
194524,rzuvsu,311192,trrrzs,866.0
820829,ysqysz,312236,trsstw,985.0
655973,wvvzxt,1016934,rqrwztu,454.0
187554,ryxvvu,685674,wyvwxu,448.0
1021639,rqsrwtz,168036,rwyqtw,199.0
689699,wyzwzz,849759,yuzxvz,574.0
979589,zxzvyz,251792,svrxzs,456.0
943054,zutqvu,506584,vqwvyu,934.0
809940,yqzzuq,969481,zwzuyr,419.0
859093,yvzqzt,509343,vqztut,902.0
673435,wxtutv,138702,rtyxqs,750.0
547822,vuxyss,181795,ryrxzv,76.0
168682,rwywys,301269,tqrswz,782.0
873401,yxtuqr,663390,wwttzq,377.0
575939,vxvztz,934887,ztuyyx,322.0
525706,vsvxqw,946130,zuwrtq,733.0
606120,wqwrsq,487697,uyxwzx,539.0
198223,rzysst,979419,zxzurz,290.0
1080155,rqyqrvv,1058324,rqvytsu,834.0
1026580,rqswvyq,844462,yuuuws,350.0
756922,xvwzss,477084,uxxqyu,243.0
384797,tyuxzx,408271,uqysxr,158.0
542946,vuszuw,861232,ywrsts,357.0
363276,twtsxw,1041027,rqurqsx,257.0
814668,yruwwy,278823,sxyyst,895.0
620960,wsqzwq,702029,xqsqsz,633.0
115779,rrvxxz,337221,ttxssr,741.0
357432,tvxuts,1017356,rqrxtvw,52.0
235176,stvrxw,529753,vszxvt,172.0
956441,zvwuur,185841,ryvyur,340.0
524983,vsuzyt,993980,zztzyq,816.0
132420,rtsusq,693172,wztrxs,40.0
885669,yyvwwz,455752,uvvxvs,134.0
335802,ttvyqs,934903,ztuzqt,63.0
251025,svrqsv,554024,vvuqsu,463.0
1070597,rqxqvzx,219903,srzzqt,748.0
989821,zyzysr,387865,tyxywv,660.0
1044468,rquuuwy,998068,zzyqwy,177.0
759388,xvztyy,386424,tywusu,597.0
525453,vsvuvt,978831,zxyytr,458.0
526280,vswsyq,780477,xyquxx,39.0
1058150,rqvyrvq,997545,zzxvuv,617.0
1052007,rqvsqqx,401088,uqrqyy,943.0
228339,ssyttz,617547,wrxvux,925.0
928206,zsysqw,380178,tyqrxy,321.0
349676,tuzwxw,324347,tsutux,266.0
327978,tsxzxy,229226,sszssw,808.0
213994,srtzzu,1026978,rqswzxy,980.0
899902,yzzzqs,337178,ttxrxy,794.0
994506,zzuvqw,928199,zsyrzz,111.0
683784,wytxyu,619654,wrzwvu,707.0
806467,yqwuwx,636214,wtwsru,542.0
153414,rvturu,1007011,rqqxqrr,479.0
431932,utrzts,258906,svyzqw,798.0
1093181,rqztryr,429299,uszszz,633.0
451656,uvrwvw,301981,tqrzyr,444.0
703555,xqtvvv,762684,xwswyu,804.0
153059,rvtqvz,537223,vtxsst,363.0
259482,svzuys,955761,zvvxwr,183.0
932991,ztszzr,742025,xusqsv,780.0
918560,zryvwq,502360,vqstwq,661.0
979350,zxztvq,287641,syxwur,493.0
310196,trqrzw,325902,tsvzqs,875.0
952513,zvsvrt,330960,ttqzwq,172.0
385859,tyvyvz,486281,uywsyr,480.0
539915,vtzzrv,487728,uyxxsy,170.0
205923,sqvzst,1008369,rqqytwz,111.0
535037,vtvqtx,186253,rywsvt,891.0
432490,utsuzq,269666,swzwww,15.0
854504,yvuvqu,494193,uzurzt,52.0
691118,wzrrry,465230,uwvstq,400.0
844694,yuuwzu,618286,wrysyw,184.0
1090333,rqzqttt,687474,wyxuxu,23.0
963058,zwtqvy,831901,ytrzqr,943.0
469389,uwztyz,418286,urysyw,169.0
630812,wtqyrs,371536,txrvtw,380.0
508036,vqyqtw,384290,tyuszq,911.0
1088986,rqyyzyw,583626,vytwsw,349.0
369230,twzstq,391202,tzrsqs,887.0
667506,wwxvqw,323917,tstzrx,283.0
1041248,rqursuy,1077619,rqxxwrz,123.0
117031,rrxqtr,362808,twsyqy,930.0
490018,uzqqry,376652,txwwvs,910.0
890821,yzqysr,786270,xywsxq,155.0
924191,zsurzr,885342,yyvtus,359.0
660812,wwqyrs,749764,xuzxwu,765.0
496185,uzwryv,304978,tquzxy,254.0
917485,zrxuyv,863076,ywtqxw,227.0
770449,xxquuz,398992,tzyzzs,418.0
762639,xwswtz,781568,xyrvwy,91.0
463184,uwtryu,601769,wqrxwz,734.0
550122,vvqrss,522761,vssxwr,609.0
798912,xzyzrs,449608,uuzwqy,27.0
407323,uqxtst,612331,wrsttr,690.0
232468,stsuwy,147458,ruxuvy,266.0
818629,yrywsz,264972,swuzxs,973.0
859812,yvzyrs,1031128,rqtrrsy,273.0
738475,xtyuxv,388228,tyyssy,636.0
363943,twtzut,859996,yvzzzw,362.0
351689,tvrwyz,818978,yryzxy,746.0
926523,zswvst,1021693,rqsrwzt,934.0
1054043,rqvuqut,479361,uxztwr,317.0
1028935,rqsyztv,682029,wysqsz,225.0
798501,xzyvqr,660032,wwqqts,574.0
495806,uzvyqw,536804,vtwyqu,469.0
373461,txtuwr,501094,vqrqzu,200.0
933847,zttyux,1051830,rqvrytq,569.0
1019112,rqrzrrs,782142,xysrus,450.0
446201,uuwsqr,695682,wzvwys,754.0
549213,vuzsrt,298297,szyszx,976.0
996606,zzwwqw,155178,rvvrxy,269.0
296736,szwxtw,620830,wsqytq,332.0
414906,uruzqw,294743,szuxut,552.0
116482,rrwuys,458330,uvyttq,602.0
313011,trtqrr,698498,wzyuzy,769.0
355992,tvvzzs,507507,vqxvqx,282.0
249906,suzzqw,551047,vvrqux,220.0
467305,uwxtqv,1054263,rqvuswt,128.0
217571,srxvxr,604649,wquwuz,961.0
928437,zsyutx,753957,xvtzvx,756.0
420578,usqvxy,195038,rzvqty,1000.0
755392,xvvtzs,551141,vvrrur,308.0
732977,xtszxx,614088,wruqyy,203.0
712884,xrsyyu,741721,xurxsr,25.0
447220,uuxssq,358055,tvyqvv,319.0
327556,tsxvvw,815058,yrvqvy,194.0
693349,wzttuz,202677,sqswxx,357.0
144843,ruuyut,246773,suwxxt,858.0
130226,rtqssw,382512,tysvrs,510.0
234359,stutvz,201118,sqrrry,444.0
623016,wstqrw,366724,twwxsu,605.0
842466,yusuww,547530,vuxvtq,581.0
448667,uuywwx,679333,wxzttt,973.0
323754,tstxvu,278162,sxyrws,54.0
194676,rzuwxw,950258,zvqsvy,314.0
675701,wxvxqr,642579,wusvxz,961.0
519705,vrzxqv,608270,wqysxq,957.0
129578,rszvxy,829169,yszrwz,92.0
715218,xrvsry,871218,yxrsry,122.0
487824,uyxysu,809186,yqzryw,282.0
1013400,rqrtuqq,918318,zrytry,717.0
1048531,rquyvtr,965555,zwvvvv,297.0
888771,yyyxxr,458655,uvywvv,962.0
1048430,rquyutq,251491,svruzr,690.0
244344,suutuu,668546,wwyvuw,849.0
909494,zqzuzu,486808,uywyqy,347.0
353224,tvtssu,278341,sxytur,244.0
637559,wtxvvz,447360,uuxtwq,199.0
511339,vrrttz,680668,wyqwwy,730.0
751152,xvrrvs,200928,sqqzsy,313.0
1019909,rqrzzqz,232340,ststuq,562.0
131485,rtruyv,692844,wzsyuu,949.0
350178,tvqrxy,319778,trzxxy,900.0
448465,uuyuwv,206753,sqwxvt,528.0
477449,uxxuuz,396137,tzwrtx,121.0
895770,yzvxxq,702532,xqsvts,929.0
916905,zrwzqv,166639,rwwwtz,412.0
399341,tzztur,620537,wsqvtx,962.0
769586,xwzvyw,135491,rtvuzr,470.0
609233,wqzstt,364759,twuxvz,202.0
824667,ysuwwx,691085,wzrqyv,791.0
634443,wtuuut,201259,sqrsvz,771.0
395508,tzvvqy,869255,ywzsvv,408.0
665606,wwvwqw,747023,xuxqst,120.0
230263,stqswt,528021,vsyqsr,329.0
848047,yuyqux,905231,zqvstr,822.0
1028032,rqsyqts,922809,zssyqz,368.0
864516,ywuvrw,676017,wxwqrx,193.0
1044249,rquusuz,747372,xuxtxs,893.0
709262,xqzsws,393577,tztvxx,803.0
331593,ttrvzt,1005440,rqqvuuq,828.0
170962,rxqzws,974151,zxurvr,573.0
1066125,rqwwrsv,1057698,rqvxwzy,982.0
193494,rztuzu,847651,yuxwvr,463.0
949290,zuzszq,870620,yxqwsq,258.0
